0.0000	0.0000
0.1789	0.0000
0.3579	0.0000
0.4632	0.0000
0.4947	-0.5140
0.5263	-1.1162
0.5474	-2.3058
0.5789	-3.1429
0.5895	-3.7744
0.6000	-4.5087
0.6421	-5.3312
0.6842	-5.7277
0.6947	-5.9774
0.7684	-6.1536
0.8421	-5.9774
0.8947	-5.7130
0.9474	-5.4340
1.0105	-5.0962
1.0842	-4.6703
1.1579	-4.3178
1.2211	-3.9800
1.2842	-3.7303
1.3579	-3.4072
1.4325	-3.1100
1.5238	-2.8055
1.5949	-2.6071
1.7015	-2.3522
1.8081	-2.1397
1.9553	-1.8776
2.1076	-1.6652
2.3513	-1.3960
2.5369	-1.2043
2.7263	-1.0868
2.8737	-0.9987
3.0632	-0.9106
3.1684	-0.8665
3.2632	-0.8078
3.3158	-0.7490
3.3808	-0.6566
3.4539	-0.5461
3.5209	-0.4781
3.5940	-0.4101
3.6793	-0.3591
3.7463	-0.3166
3.8681	-0.2741
