0.0000	0.0000
0.1158	0.0000
0.4632	0.0000
0.5158	-0.1762
0.5579	-0.5287
0.5895	-1.0721
0.6316	-1.7330
0.6526	-2.1589
0.6842	-2.7904
0.7263	-3.4366
0.7474	-3.8185
0.7790	-4.0975
0.8105	-4.3031
0.8421	-4.4353
0.9158	-4.5675
0.9790	-4.4794
1.0632	-4.2884
1.1263	-4.0534
1.2211	-3.7010
1.3579	-3.2751
1.4842	-2.9226
1.5684	-2.6729
1.6842	-2.3939
1.8211	-2.1148
1.9579	-1.8652
2.1474	-1.6155
2.3579	-1.3805
2.5645	-1.2402
2.7675	-1.1481
2.9503	-1.0986
3.0772	-1.0631
3.1787	-1.0419
3.2346	-0.9640
3.2701	-0.9073
3.3209	-0.8011
3.3716	-0.7019
3.4224	-0.6169
3.4782	-0.5320
3.5493	-0.4470
3.6508	-0.3832
3.7422	-0.3266
3.8031	-0.2982
3.8742	-0.2770
