0.0000	0.0000
0.4595	0.0000
0.5135	-1.3333
0.5676	-1.8667
0.6216	-2.3200
0.6757	-2.6000
0.7297	-2.8000
0.8108	-2.9466
0.9459	-3.0666
1.0811	-3.1066
1.3243	-3.1200
1.5946	-3.0800
1.8919	-3.0400
2.1892	-3.0000
2.4865	-2.9733
2.7027	-2.9600
2.9459	-2.9466
3.0540	-2.8000
3.1892	-2.5866
3.2702	-2.4266
3.3513	-2.2800
3.4864	-2.0400
3.5675	-1.8933
3.6486	-1.7467
3.7837	-1.5733
3.9189	-1.4000
4.0810	-1.2133
4.2973	-1.0133
4.5135	-0.8533
4.7297	-0.7067
4.9189	-0.6267
5.1621	-0.5333
5.5135	-0.4400
6.0540	-0.3467
6.6486	-0.2667
7.1621	-0.2267
7.8918	-0.1733
8.5675	-0.1333
