0.0000	0.0000
0.4595	0.0000
0.4865	-1.5067
0.5405	-3.2266
0.5676	-3.7200
0.6216	-3.9866
0.6636	-4.0721
0.7027	-4.1600
0.7831	-4.2114
0.8919	-4.2400
1.0763	-4.2222
1.2703	-4.1866
1.5405	-4.1600
1.8378	-4.1200
2.0811	-4.0933
2.3784	-4.0666
2.6187	-4.0605
2.9445	-4.0516
3.1081	-3.9466
3.2973	-3.7866
3.4054	-3.6800
3.5405	-3.5466
3.6756	-3.4133
3.7837	-3.2800
3.9189	-3.1333
4.0540	-2.9733
4.1621	-2.8666
4.2973	-2.7333
4.4324	-2.6000
4.5945	-2.4666
4.7567	-2.3200
4.9729	-2.1733
5.1621	-2.0267
5.4053	-1.8800
5.5945	-1.7733
5.8107	-1.6533
6.0270	-1.5600
6.3243	-1.4533
6.7297	-1.3333
7.0719	-1.2751
7.4324	-1.2000
7.7344	-1.1626
7.9951	-1.1250
8.2992	-1.0822
8.6033	-1.0554
