0.00000000	0.00000000
6.51750000	0.00000000
6.71206226	-0.00087692
6.80933852	-0.00204615
6.90661479	-0.00309846
7.04159561	-0.00360434
7.10116732	-0.00420923
7.19844358	-0.00473538
7.29571984	-0.00520308
7.39299611	-0.00561231
7.49027237	-0.00590462
7.78210117	-0.00637231
8.17120623	-0.00689846
8.65758755	-0.00730769
9.03534621	-0.00757489
9.43579767	-0.00777538
9.97358179	-0.00799779
10.60311284	-0.00818462
11.47859922	-0.00836000
12.25680934	-0.00853538
13.13229572	-0.00865231
14.00778210	-0.00876923
15.09478431	-0.00889057
16.14785992	-0.00894462
17.32309381	-0.00905504
18.63230000	-0.00917251
18.77431907	-0.00859385
18.87159533	-0.00795077
19.06614786	-0.00736615
19.16342412	-0.00666462
19.26070039	-0.00613846
19.35797665	-0.00543692
19.45525292	-0.00496923
19.64980545	-0.00450154
19.74708171	-0.00415077
19.84435798	-0.00385846
20.03891051	-0.00350769
20.33073930	-0.00315692
21.01167315	-0.00251385
21.59533074	-0.00216308
22.37354086	-0.00175385
22.95719844	-0.00146154
23.83268482	-0.00111077
25.19455253	-0.00081846
26.65369650	-0.00058462
27.72373541	-0.00046769
29.08560311	-0.00035077
31.80933852	-0.00023385
33.46303502	-0.00017538
36.67315175	-0.00005846
40.17509728	0.00000000
50.00000000	0.00000000
