0.0		0.0
1.9271	0.0
4.0054	0.0
6.5648	0.0
8.2770	0.0
9.8600	0.0
11.5109	0.0
12.0192	-0.0253
12.3308	-0.0695
12.5801	-0.1048
12.7116	-0.1402
12.9072	-0.1888
13.0994	-0.2285
13.3608	-0.2948
13.6828	-0.3655
14.0030	-0.4317
14.3267	-0.5068
14.5293	-0.5731
14.7854	-0.6261
15.1628	-0.6880
15.5463	-0.7402
16.0598	-0.7991
16.7162	-0.8470
17.7029	-0.8617
18.2900	-0.8581
18.8376	-0.8435
19.4974	-0.8102
20.2202	-0.7771
20.7481	-0.7476
21.3713	-0.7108
21.5444	-0.6519
21.6357	-0.5943
21.7897	-0.5267
21.9094	-0.4568
22.0811	-0.3942
22.2037	-0.3316
22.3710	-0.2580
22.6841	-0.1807
22.9567	-0.1255
23.3794	-0.0776
23.9059	-0.0445
24.2323	-0.0112
24.9344	0.0
26.5547	0.0
28.4073	0.0
31.0923	0.0
34.0177	0.0
36.9468	0.0
38.7775	0.0
41.0964	0.0
