0.0000	 0.0000
10.3568	 0.0
11.1472	 -2.6934
%11.3603	 0.0
%11.8583	 0.0 % 2ms actitvation
11.8603	 -7.2632
12.3204	 -7.0244
12.6314	 -6.7618
12.9370	 -6.6305
13.2465	 -6.4037
13.4044	 -6.2127
13.7135	 -5.9978
14.0220	 -5.7949
14.3305	 -5.5920
14.6381	 -5.4129
15.2473	 -5.1979
15.7079	 -4.9472
16.3177	 -4.7204
16.7773	 -4.4935
17.5361	 -4.2905
17.9933	 -4.1233
18.7522	 -3.9202
19.5100	 -3.7410
20.5701	 -3.5140
21.1778	 -3.3349
21.4854	 -3.1558
21.7954	 -2.9171
21.9548	 -2.6903
22.2653	 -2.4396
22.7254	 -2.2009
22.8883	 -1.8906
23.2002	 -1.6041
23.5083	 -1.4131
23.9664	 -1.2221
24.2750	 -1.0192
25.0338	 -0.8161
26.6957	 -0.5531
28.0516	 -0.4334
29.8573	 -0.3255
32.7137	 -0.2173
36.0184	 -0.1567
38.2705	 -0.1441
41.1235	 -0.1194
