0.0000	0.0
2.3483	0.0
4.0087	0.0
4.8199	0.0
6.3035	0.0
8.2109	0.0
10.4439	0.0
10.7550	-0.2162
10.8226	-0.4675
10.9436	-0.7777
11.0635	-1.0721
11.1514	-1.5982
11.2684	-1.8534
11.4376	-2.1518
11.6654	-2.5798
11.7507	-3.0706
11.9858	-3.5967
12.0964	-3.9128
12.3638	-4.2609
12.4746	-4.4524
12.7037	-4.6091
12.8315	-4.7039
13.0065	-4.7832
13.2285	-4.8451
%%13.6419	 0.0 % 2ms actitvation
13.6439	-4.9070
14.0989	-4.8509
14.4080	-4.7832
14.7180	-4.7271
14.8337	-4.6575
15.3318	-4.5317
15.7074	-4.3828
16.1785	-4.2184
16.6025	-4.0695
17.1235	-3.9263
17.5016	-3.8103
18.0706	-3.6633
18.8344	-3.5356
19.4318	-3.4447
19.9817	-3.3654
20.7495	-3.2919
20.8648	-3.2164
20.9787	-3.1236
21.1079	-2.9089
21.1156	-3.0133
21.1731	-2.8102
21.2368	-2.6922
21.3705	-2.5394
21.4799	-2.3847
21.5111	-2.1942
21.5447	-2.2802
21.6419	-2.0529
21.7660	-1.8211
21.7752	-1.9455
21.8943	-1.6458
22.1672	-1.5158
22.4280	-1.2218
22.4384	-1.3632
22.5634	-1.1427
22.6963	-1.0296
22.8986	-0.8996
23.3135	-0.7808
23.7273	-0.6451
24.2819	-0.5038
24.9806	-0.4020
25.7492	-0.2890
27.2232	-0.1646
29.3357	-0.0798
30.9577	-0.0459
32.3686	-0.0232
33.7803	-0.0119
35.1920	-0.0006
36.7458	-0.0006
37.8754	0.0
39.0055	0.0
40.2768	0.0
