0.0000	 0.0000
4.0528	 0.0000
7.2050	 0.0000
10.8075	 0.0000
11.5260	 -2.5152
12.3961	 -4.9148
13.8839	 -6.8988
14.3105	 -6.7451
14.7185	 -6.5647
15.0811	 -6.3385
15.3169	 -6.0925
15.5769	 -5.9133
15.7800	 -5.6923
15.9792	 -5.5381
16.2586	 -5.3559
16.4702	 -5.2534
16.6141	 -5.1483
16.7470	 -5.0314
17.0333	 -4.9103
17.0966	 -4.8093
17.2375	 -4.7063
17.4464	 -4.5930
17.6578	 -4.4852
17.9704	 -4.3413
18.3380	 -4.1937
18.7155	 -4.0432
18.9325	 -3.9439
19.1380	 -3.8562
19.4397	 -3.7313
19.7711	 -3.5672
20.2799	 -3.4031
20.7807	 -3.2721
21.2797	 -3.1127
21.5626	 -2.9874
21.8463	 -2.8736
22.0554	 -2.7312
22.3377	 -2.5946
22.5461	 -2.4409
22.6846	 -2.3327
22.8938	 -2.1904
23.1496	 -2.0542
23.3443	 -1.8916
23.5644	 -1.7482
23.9890	 -1.5952
24.5166	 -1.4047
24.9414	 -1.2225
25.6918	 -1.0511
26.5475	 -0.8471
27.6225	 -0.6771
29.1362	 -0.5751
30.8670	 -0.4731
32.4235	 -0.3962
34.5501	 -0.3371
36.4381	 -0.2879
38.2365	 -0.2521
40.0795	 -0.2387
41.7090	 -0.2181
