0.0000	 0.0000
11.2956	 0.0
12.0831	 -3.0520
12.7884	 -4.9083
%13.7196  0.0 % 2ms actitvation
13.7216	 -6.2984
14.1075	 -6.1994
14.3946	 -6.0812
14.6837	 -5.9282
14.8677	 -5.7886
15.0505	 -5.6407
15.2332	 -5.4929
15.4226	 -5.3861
15.6093	 -5.2628
15.7974	 -5.1478
15.9841	 -5.0246
16.0715	 -4.9260
16.2595	 -4.8110
16.3429	 -4.6878
16.5270	 -4.5482
16.7137	 -4.4249
16.9997	 -4.2771
17.1878	 -4.1620
17.4779	 -4.0388
17.7341	 -3.9373
17.8958	 -3.8279
18.1212	 -3.7423
18.3473	 -3.6615
18.5387	 -3.5704
18.7397	 -3.4998
18.9281	 -3.4225
19.2169	 -3.2910
19.5096	 -3.1842
19.9056	 -3.0773
20.2130	 -2.9956
20.3957	 -2.9129
20.6644	 -2.8291
20.9891	 -2.7485
21.2416	 -2.7007
21.4859	 -2.6252
21.7560	 -2.5532
22.0819	 -2.4772
22.3301	 -2.4057
22.4397	 -2.3439
22.6076	 -2.2725
22.7133	 -2.1870
22.8175	 -2.0919
22.9171	 -1.9683
23.0758	 -1.8400
23.1102	 -1.6832
23.3271	 -1.5453
23.3638	 -1.4027
23.6458	 -1.2861
23.7493	 -1.1983
23.7968	 -1.1222
23.9002	 -1.0224
24.0020	 -0.9329
24.1132	 -0.8608
24.2867	 -0.7768
24.4466	 -0.7039
24.7754	 -0.6042
25.0760	 -0.5279
25.4749	 -0.4561
25.9499	 -0.3850
26.7956	 -0.3161
27.6641	 -0.2609
28.7926	 -0.2130
29.9750	 -0.1672
31.3144	 -0.1421
32.4848	 -0.1167
33.4377	 -0.0926
34.5118	 -0.0780
35.4656	 -0.0586
36.4798	 -0.0440
37.4949	 -0.0342
38.5107	 -0.0291
39.7692	 -0.0243
41.4212	 -0.0155
