0.0000	0.0000
2.2689	0.0000
2.4871	-0.0579
2.7311	-0.1829
2.9910	-0.3212
3.2353	-0.6098
3.6359	-0.9061
4.0762	-1.3050
4.4421	-1.2279
4.8580	-1.1915
5.4095	-1.0816
6.0208	-0.8654
6.6590	-0.7892
7.2911	-0.6243
7.7070	-0.5552
8.1901	-0.4258
9.4311	-0.3123
11.2976	-0.1705
14.3854	-0.0712
25.3884	0
28.3193	0.0000
