0.0000	0.0000
0.1167	0.0
0.1181	-0.0340
0.1195	-0.7034
0.1222	-3.6191
0.1236	-4.7195
0.1245	-4.9655
0.1250	-5.1960
0.1257	-5.3435
0.1264	-5.4229
0.1278	-5.4683
0.1284	-5.4306
0.1292	-5.3889
0.1294	-5.3357
0.1299	-5.2868
0.1302	-5.2407
0.1306	-5.1847
0.1313	-5.0712
0.1321	-4.9494
0.1326	-4.8330
0.1334	-4.6855
0.1340	-4.5267
0.1345	-4.3996
0.1354	-4.2884
0.1356	-4.1663
0.1361	-4.0502
0.1368	-3.9027
0.1375	-3.7325
0.1382	-3.5850
0.1389	-3.4375
0.1403	-3.1880
0.1424	-2.8703
0.1438	-2.5980
0.1451	-2.3030
0.1486	-2.0648
0.1507	-1.7358
0.1563	-1.4295
0.1708	-1.0437
0.1875	-0.8282
0.2048	-0.6486
0.2195	-0.5446
0.2438	-0.4311
0.2750	-0.3177
0.3007	-0.2496
0.3417	-0.1815
0.4000	-0.1248
0.4903	-0.1021
0.5410	-0.0908




%%0.66	-0.07
%%0.75	-0.05
%%0.8		-0.03
%%0.85	-0.01
%%0.9		0
