0.0000	0.0000
1.2787	0.0000
1.3443	-4.3020
1.3771	-4.0543
1.4098	-3.7544
1.4426	-3.4546
1.4754	-3.0374
1.5082	-2.8158
1.5325	-2.6513
1.5720	-2.4313
1.6066	-2.2683
1.6339	-2.1140
1.6642	-2.0227
1.6721	-1.9261
1.7038	-1.8393
1.7213	-1.7416
1.7565	-1.6402
1.7705	-1.5318
1.7960	-1.4411
1.8525	-1.3471
1.8882	-1.2682
1.9673	-1.1897
2.0332	-1.1163
2.1639	-1.0136
2.2572	-0.9487
2.4098	-0.8633
2.5075	-0.8177
2.6656	-0.7601
2.8237	-0.7182
3.0082	-0.6343
3.1400	-0.5872
3.3244	-0.5191
3.4957	-0.4614
3.7541	-0.3763
4.1148	-0.2797
4.4754	-0.2204
4.8002	-0.1785
5.1955	-0.1419
5.5644	-0.1261
6.0256	-0.0947
6.5395	-0.0738
7.0534	-0.0528
