0.0000	0.0000
0.4387	0.0000
0.8773	0.0000
1.3160	0.0000
2.0179	0.0000
2.3688	-1.5573
2.4565	-1.6563
2.5443	-1.7292
2.6320	-1.7761
2.9829	-1.8177
3.8603	-1.7917
4.3867	-1.7761
5.1763	-1.7552
5.7904	-1.7292
6.2291	-1.6980
6.7555	-1.6563
7.1064	-1.6198
7.2819	-1.5886
7.4573	-1.5677
7.6328	-1.5417
7.7205	-1.5157
7.8789	-1.4787
8.0715	-1.4375
8.2498	-1.3979
8.4224	-1.3490
8.5979	-1.2917
8.7733	-1.2344
8.9488	-1.1771
9.1243	-1.1302
9.2120	-1.0938
9.2997	-1.0469
9.3875	-1.0000
9.5629	-0.9479
9.8261	-0.8802
10.0016	-0.8229
10.1771	-0.7709
10.3516	-0.7227
10.5370	-0.6750
10.7035	-0.6302
10.9667	-0.5781
11.2299	-0.5261
11.5261	-0.4841
11.8440	-0.4271
12.1949	-0.3698
12.4581	-0.3281
12.8091	-0.2865
