0.0000	 0.0000
1.3162	 0.0000
1.4917	 -0.7346
1.6672	 -0.8648
1.8427	 -1.0784
2.0182	 -1.1565
2.1937	 -1.2034
2.3692	 -1.2503
2.8079	 -1.2920
3.1589	 -1.2607
3.5976	 -1.2347
3.9486	 -1.2034
4.4751	 -1.1670
4.8261	 -1.1253
5.1770	 -1.0940
5.5280	 -1.0576
5.9668	 -1.0263
6.1423	 -1.0055
6.4055	 -0.9846
6.5810	 -0.9534
6.8442	 -0.8909
6.9320	 -0.8492
7.0197	 -0.8179
7.1952	 -0.7710
7.5462	 -0.7189
7.8972	 -0.6408
8.0727	 -0.5887
8.2482	 -0.5574
8.4237	 -0.5366
8.6869	 -0.4845
9.2134	 -0.4011
9.9154	 -0.3282
10.4418	 -0.2709
11.0561	 -0.2292
11.5825	 -0.2032
12.0213	 -0.1875
12.4600	 -0.1667
