0.0000	0.0000
0.9651	0.0000
1.1157	-0.0450
1.2039	-0.0991
1.3802	-0.1479
1.4977	-0.2176
1.5271	-0.2612
1.6740	-0.2996
1.8209	-0.3571
1.9303	-0.4009
2.1935	-0.4686
2.3998	-0.5170
2.6718	-0.5614
3.1480	-0.5917
3.5221	-0.6068
3.9982	-0.6169
4.4743	-0.6109
4.9164	-0.5877
5.2735	-0.5453
5.5456	-0.4969
5.7290	-0.4617
5.8517	-0.4313
5.9934	-0.3955
6.1237	-0.3627
6.3108	-0.3082
6.5319	-0.2557
6.7529	-0.2103
7.0080	-0.1518
7.2823	-0.1093
7.6371	-0.0821
8.0112	-0.0599
8.4704	-0.0458
9.1505	-0.0377
9.6777	-0.0347
